School DBN,Type of School,Article.28,Article.28.Name,Article.31.Clininc.Onsite,Article.31.Provider,Funded.Article.31.Clinic,Community.School.w..MH.Funding,SRT,Promise.Zone,X100.Schools.Project,School.MH.Supervisor,School.MH.Consultant,School.Name,Address,lon,lat,geoAddress
23K041,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,P.S. 041 Francis White,"411 THATFORD AVENUE,BROOKLYN,NY,11212",-73.9068734,40.660182,"411 thatford ave, brooklyn, ny 11212, usa"
23K137,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Jessica McJunkin-Flatts,P.S./I.S. 137 Rachel Jean Mitchell,"121 SARATOGA AVENUE,BROOKLYN,NY,11233",-73.9167389,40.6822299,"121 saratoga ave, brooklyn, ny 11233, usa"
23K150,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,P.S. 150 Christopher,"364 SACKMAN STREET,BROOKLYN,NY,11212",-73.9050266,40.6686983,"364 sackman st, brooklyn, ny 11212, usa"
23K155,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,P.S./ I.S. 155 Nicholas Herkimer,"1355 HERKIMER STREET,BROOKLYN,NY,11233",-73.9086608,40.6776074,"1355 herkimer st, brooklyn, ny 11233, usa"
23K156,Community School,,.,,,,AIDP,,,,,,P.S. 156 Waverly,"104 SUTTER AVENUE,BROOKLYN,NY,11212",-73.9180947,40.6654788,"104 sutter ave, brooklyn, ny 11212, usa"
23K165,Community School,,.,,,,Renewal,,,,,,P.S. 165 Ida Posner,"76 LOTT AVENUE,BROOKLYN,NY,11212",-73.9110895,40.6571964,"76 lott ave, brooklyn, ny 11212, usa"
23K178,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Jessica McJunkin-Flatts,I.S. 49 Berta A. Dreyfus,"101 WARREN STREET,STATEN ISLAND,NY,10304",-74.0809565,40.6206375,"101 warren st, staten island, ny 10304, usa"
23K184,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,P.S. 184 Newport,"273 NEWPORT STREET,BROOKLYN,NY,11212",-73.9050266,40.6601967,"273 newport st, brooklyn, ny 11212, usa"
23K284,Community School,,.,,,,Renewal,,,,,,"The Gregory Jocko Jackson School of Sports, Art, and Technology","213 OSBORN STREET,BROOKLYN,NY,11212",-73.9075529,40.6669333,"213 osborn st, brooklyn, ny 11212, usa"
23K298,Community School,,.,,,,Renewal,,,,,,P.S. 298 Dr. Betty Shabazz,"85 WATKINS STREET,BROOKLYN,NY,11212",-73.9075988,40.671229,"85 watkins st, brooklyn, ny 11212, usa"
23K323,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,I.S. 051 Edwin Markham,"20 HOUSTON STREET,STATEN ISLAND,NY,10302",-74.1450074,40.6229901,"20 houston st, staten island, ny 10302, usa"
23K327,Consultant Program,,.,X,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,P.S. 327 Dr. Rose B. English,"111 BRISTOL STREET,BROOKLYN,NY,11212",-73.9120378,40.6682057,"111 bristol st, brooklyn, ny 11212, usa"
23K401,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,Christopher Avenue Community School,"51 CHRISTOPHER AVENUE,BROOKLYN,NY,11212",-73.9062254,40.6723332,"51 christopher ave, brooklyn, ny 11212, usa"
23K493,Community School,,.,,,,Renewal,,,,,,Brooklyn Collegiate: A College Board School,"2021 BERGEN STREET,BROOKLYN,NY,11233",-73.9132942,40.674514,"2021 bergen st, brooklyn, ny 11233, usa"
23K518,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,Kappa V (Knowledge and Power Preparatory Academy),"985 ROCKAWAY AVENUE,BROOKLYN,NY,11212",-73.9066342,40.6558268,"985 rockaway ave, brooklyn, ny 11212, usa"
23K599,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Jessica McJunkin-Flatts,Brooklyn Landmark Elementary School,"251 MAC DOUGAL STREET,BROOKLYN,NY,11233",-73.910772,40.680537,"251 macdougal st, brooklyn, ny 11233, usa"
23K643,Consultant Program,,.,,,,,,,,Marcia Chichester- IC,Danielle Lambert,Brooklyn Democracy Academy,"985 ROCKAWAY AVENUE,BROOKLYN,NY,11212",-73.9066342,40.6558268,"985 rockaway ave, brooklyn, ny 11212, usa"
23K647,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,I.S. 072 Rocco Laurie,"33 FERNDALE AVENUE,STATEN ISLAND,NY,10314",-74.1585325,40.5924704,"33 ferndale ave, staten island, ny 10314, usa"
23K697,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts,Vicky Jocelin,P.S. 78,"100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304",-74.0791209,40.6222361,"100 tompkins ave., staten island, ny 10304, usa"
24Q005,PIP,,.,X,Mental Health Providers of Western Queens,,,,,,,,I.S. 5 - The Walter Crowley Intermediate School,"50-40 JACOBUS STREET,QUEENS,NY,11373",-73.8877061,40.7373295,"50-40 jacobus st, queens, ny 11373, usa"
24Q007,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,P.S. 007 Louis F. Simeone,"80-55 CORNISH AVENUE,QUEENS,NY,11373",-73.8825748,40.7397494,"80-55 cornish ave, queens, ny 11373, usa"
24Q012,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,Port Richmond High School,"42-00 72 Street, Queens, NY, 11377",-73.8929413,40.7423418,"42-00 72nd st, woodside, ny 11377, usa"
24Q013,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,Curtis High School,"105 HAMILTON AVENUE,STATEN ISLAND,NY,10301",-74.0816561,40.645186,"105 hamilton ave, staten island, ny 10301, usa"
24Q014,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,Tottenville High School,"100 LUTEN AVENUE,STATEN ISLAND,NY,10312",-74.193519,40.528303,"100 luten ave, staten island, ny 10312, usa"
24Q016,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,Susan E. Wagner High School,"1200 MANOR ROAD,STATEN ISLAND,NY,10314",-74.1249136,40.5974853,"1200 manor rd, staten island, ny 10314, usa"
24Q019,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,P.S. 019 Marino Jeantet,"98-02 ROOSEVELT AVENUE,QUEENS,NY,11368",-73.8669436,40.7489392,"98-2 roosevelt ave, corona, ny 11368, usa"
24Q028,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,P.S. 28 - The Thomas Emanuel Early Childhood Center,"109-10 47 AVENUE,QUEENS,NY,11368",-73.8541737,40.7471119,"109-10 47th ave, flushing, ny 11368, usa"
24Q049,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,The Brooklyn School for Math and Research,"400 IRVING AVENUE,BROOKLYN,NY,11237",-73.9120081,40.6967365,"400 irving ave, brooklyn, ny 11237, usa"
24Q058,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,P.S. 58 - The School of Heroes,"72-24 GRAND AVENUE,QUEENS,NY,11378",-73.890603,40.72851,"72-24 grand ave, flushing, ny 11378, usa"
24Q061,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,J.H.S. 291 Roland Hayes,"231 PALMETTO STREET,BROOKLYN,NY,11221",-73.915361,40.6957854,"231 palmetto st, brooklyn, ny 11221, usa"
24Q068,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,P.S. 068 Cambridge,"59-09 SAINT FELIX AVENUE,QUEENS,NY,11385",-73.8973076,40.6968392,"59-09 st felix ave, flushing, ny 11385, usa"
24Q071,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,"I.S. 349 Math, Science & Tech.","35 STARR STREET,BROOKLYN,NY,11221",-73.9276237,40.7012793,"35 starr st, brooklyn, ny 11221, usa"
24Q073,PIP,,.,X,,,,,,,,,I.S. 73 - The Frank Sansivieri Intermediate School,"70-02 54 AVENUE,QUEENS,NY,11378",-73.8932957,40.7285961,"70-02 54th ave, flushing, ny 11378, usa"
24Q077,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,I.S. 077,"976 SENECA AVENUE,QUEENS,NY,11385",-73.9022707,40.6992099,"976 seneca ave, ridgewood, ny 11385, usa"
24Q081,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,P.S. 81Q Jean Paul Richter,"559 CYPRESS AVENUE,QUEENS,NY,11385",-73.9119386,40.7038519,"559 cypress ave, ridgewood, ny 11385, usa"
24Q087,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,P.S./I.S. 087 Middle Village,"67-54 80 STREET,QUEENS,NY,11379",-73.871558,40.7115416,"67-54 80th st, middle village, ny 11379, usa"
24Q088,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,Academy for Environmental Leadership,"400 IRVING AVENUE,BROOKLYN,NY,11237",-73.9120081,40.6967365,"400 irving ave, brooklyn, ny 11237, usa"
24Q089,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,The Brooklyn School for Social Justice,"400 IRVING AVENUE,BROOKLYN,NY,11237",-73.9120081,40.6967365,"400 irving ave, brooklyn, ny 11237, usa"
24Q091,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,The Academy of Urban Planning and Engineering,"400 IRVING AVENUE,BROOKLYN,NY,11237",-73.9120081,40.6967365,"400 irving ave, brooklyn, ny 11237, usa"
24Q093,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,I.S. 093 Ridgewood,"66-56 FOREST AVENUE,QUEENS,NY,11385",-73.9029908,40.705751,"66-56 forest ave, ridgewood, ny 11385, usa"
24Q102,Consultant Program,,.,X,,,,,,,Tina Scandul,Tanisha Naughton,P.S. 102 Bayview,"55-24 VAN HORN STREET,QUEENS,NY,11373",-73.8779549,40.7332744,"55-24 van horn st, queens, ny 11373, usa"
24Q110,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,P.S. 110,"43-18 97TH PLACE,QUEENS,NY,11368",-73.8663579,40.745577,"43-18 97th pl, corona, ny 11368, usa"
24Q113,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,P.S./I.S. 113 Anthony J. Pranzo,"78-23 87TH STREET,QUEENS,NY,11385",-73.8619353,40.7052426,"78-23 87th st, glendale, ny 11385, usa"
24Q119,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,I.S. 119 The Glendale,"74-01 78 AVENUE,QUEENS,NY,11385",-73.875033,40.705198,"74-01 78th ave, flushing, ny 11385, usa"
24Q125,PIP,,.,X,Mental Health Providers of Western Queens,X,,,,,,,I.S. 125 Thom J. McCann Woodside,"46-02 47 AVENUE,QUEENS,NY,11377",-73.9186741,40.7408445,"46-02 47th ave, woodside, ny 11377, usa"
24Q128,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School","69-10 65th Drive,QUEENS,NY,11379",-73.8862522,40.7149568,"69-10 65th dr, middle village, ny 11379, usa"
24Q143,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,P.S. 143 Louis Armstrong,"34-74 113 STREET,QUEENS,NY,11368",-73.8557034,40.7554197,"34-74 113th st, flushing, ny 11368, usa"
24Q153,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,P.S. 153 Maspeth Elem,"60-02 60 LANE,QUEENS,NY,11378",-73.9042458,40.7161348,"60-02 60th ln, flushing, ny 11378, usa"
24Q211,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,Elm Tree Elementary School,"50-51 98TH STREET,QUEENS,NY,11368",-73.863401,40.7411079,"50-51 98th st, flushing, ny 11368, usa"
24Q229,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,P.S. 229 Emanuel Kaplan,"67-25 51 ROAD,QUEENS,NY,11377",-73.8972088,40.7344927,"67-25 51st rd, flushing, ny 11377, usa"
24Q236,Consultant Program,X,Urban Health Plan,,,,,,,,Jessica McJunkin-Flatts- IC,Celene Izean,International High School for Health Sciences,"48-01 90 STREET,QUEENS,NY,11373",-73.8739856,40.7408369,"48-01 90th st, elmhurst, ny 11373, usa"
24Q239,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,P.S. 239,"17-15 WEIRFIELD STREET,QUEENS,NY,11385",-73.903833,40.69943,"17-15 weirfield st, ridgewood, ny 11385, usa"
24Q264,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,Academy of Finance and Enterprise,"30-20 THOMSON AVENUE,QUEENS,NY,11101",-73.9368178,40.7449019,"30-20 thomson ave, long island city, ny 11101, usa"
24Q267,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,High School of Applied Communication,"30-20 THOMSON AVENUE,QUEENS,NY,11101",-73.9368178,40.7449019,"30-20 thomson ave, long island city, ny 11101, usa"
24Q290,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,A.C.E. Academy for Scholars at the Geraldine Ferraro Campus,"55-20 METROPOLITAN AVENUE,QUEENS,NY,11385",-73.908184,40.712656,"55-20 metropolitan ave, flushing, ny 11385, usa"
24Q296,Community School,X,Urban Health Plan,X,Child Center of NY,X,RISE,,,,,,Pan American International High School,"45-10 94TH STREET,QUEENS,NY,11373",-73.871482,40.743204,"45-10 94th st, flushing, ny 11373, usa"
24Q299,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,Bard High School Early College Queens,"30-20 THOMSON AVENUE,QUEENS,NY,11101",-73.9368178,40.7449019,"30-20 thomson ave, long island city, ny 11101, usa"
24Q305,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,Learners and Leaders,"378 SENECA AVENUE,QUEENS,NY,11385",-73.9149593,40.706955,"378 seneca ave, ridgewood, ny 11385, usa"
24Q307,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Ocasio,Pioneer Academy,"40-20 100TH STREET,QUEENS,NY,11368",-73.8659349,40.749258,"40-20 100th st, corona, ny 11368, usa"
24Q311,Consultant Program,,.,X,,,,,,,Tina Scandul,Shivani Bohara,Corona Arts & Sciences Academy,"98-11 44TH AVENUE,QUEENS,NY,11368",-73.8650938,40.7459311,"9811 44th ave, corona, ny 11368, usa"
24Q330,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,Helen M. Marshall School,"110-08 NORTHERN BOULEVARD,QUEENS,NY,11368",-73.8589517,40.7576723,"110-08 northern blvd, corona, ny 11368, usa"
24Q343,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,The Children's Lab School,"45-45 42ND STREET,QUEENS,NY,11104",-73.9223842,40.7420358,"45-45 42nd st, sunnyside, ny 11104, usa"
24Q455,Consultant Program,X,Urban Health Plan,,,,,,,,Tina Scandul,Ashley Ocasio,Newtown High School,"48-01 90 STREET,QUEENS,NY,11373",-73.8739856,40.7408369,"48-01 90th st, elmhurst, ny 11373, usa"
24Q485,PIP,,.,X,Interborough,X,,,,,,,Grover Cleveland High School,"21-27 HIMROD STREET,QUEENS,NY,11385",-73.9091661,40.7116318,"21-27 himrod st, flushing, ny 11385, usa"
24Q550,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,High School for Arts and Business,"105-25 HORACE HARDING EXPY N,QUEENS,NY,11368",-73.853435,40.7377271,"105-25 horace harding expy, corona, ny 11368, usa"
24Q560,Consultant Program,,.,,,,,,,,Ayanna McNeill IC,Lachelle Dungee,"Robert F. Wagner, Jr. Secondary School for Arts and Technology","47-07 30TH PLACE,QUEENS,NY,11101",-73.9369395,40.7414438,"47-07 30th pl, long island city, ny 11101, usa"
24Q600,PIP,,.,X,Mental Health Providers of Western Queens,X,,,,,,,Queens Technical High School,"37-02 47 AVENUE,QUEENS,NY,11101",-73.9279565,40.7419452,"37-2 47th ave, long island city, ny 11101, usa"
24Q610,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,Aviation Career & Technical Education High School,"45-30 36 STREET,QUEENS,NY,11101",-73.9292176,40.743581,"45-30 36th st, long island city, ny 11101, usa"
25Q020,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,P.S. 020 John Bowne,"142-30 BARCLAY AVENUE,QUEENS,NY,11355",-73.8237983,40.7581943,"142-30 barclay ave, flushing, ny 11355, usa"
25Q021,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 021 Edward Hart,"147-36 26 AVENUE,QUEENS,NY,11354",-73.8185428,40.7741682,"147-36 26th ave, flushing, ny 11354, usa"
25Q022,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,P.S. 022 Thomas Jefferson,"153-33 SANFORD AVENUE,QUEENS,NY,11355",-73.8108995,40.7617907,"153-33 sanford ave, flushing, ny 11355, usa"
25Q024,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 024 Andrew Jackson,"141-11 HOLLY AVENUE,QUEENS,NY,11355",-73.8178233,40.7517126,"141-11 holly ave, flushing, ny 11355, usa"
25Q025,Consultant Program,,.,,,,,,,,IC Phyllis Miner,janelle Morris,I.S. 025 Adrien Block,"34-65 192 STREET,QUEENS,NY,11358",-73.7896124,40.7650434,"34-65 192nd st, flushing, ny 11358, usa"
25Q029,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 029 Queens,"125-10 23 AVENUE,QUEENS,NY,11356",-73.8427729,40.7782016,"125-10 23rd ave, college point, ny 11356, usa"
25Q032,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 032 State Street,"171-11 35 AVENUE,QUEENS,NY,11358",-73.7942541,40.7652093,"171-11 35th ave, flushing, ny 11358, usa"
25Q079,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 079 Francis Lewis,"147-27 15 DRIVE,QUEENS,NY,11357",-73.8173491,40.7859588,"147-27 15th dr, whitestone, ny 11357, usa"
25Q107,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 107 Thomas A Dooley,"167-02 45 AVENUE,QUEENS,NY,11358",-73.7992442,40.7555258,"167-02 45th ave, flushing, ny 11358, usa"
25Q120,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,P.S. 120 Queens,"58-01 136 STREET,QUEENS,NY,11355",-73.82871,40.7454054,"58-01 136th st, flushing, ny 11355, usa"
25Q129,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 129 Patricia Larkin,"128-02 7 AVENUE,QUEENS,NY,11356",-73.839501,40.789929,"128-02 7th ave, flushing, ny 11356, usa"
25Q130,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Michelle Villacres,P.S. 130,"200-01 42 AVENUE,QUEENS,NY,11361",-73.7839084,40.7600715,"200-01 42nd ave, flushing, ny 11361, usa"
25Q163,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,P.S. 163 Flushing Heights,"159-01 59 AVENUE,QUEENS,NY,11365",-73.808757,40.741093,"159-01 59th ave, flushing, ny 11365, usa"
25Q164,Consultant Program,,.,,,,,,,,IC Phyllis Miner,TBA,P.S. 164 Queens Valley,"138-01 77 AVENUE,QUEENS,NY,11367",-73.8231641,40.7211586,"138-01 77th ave, flushing, ny 11367, usa"
25Q165,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Michelle Villacres,P.S. 165 Edith K. Bergtraum,"70-35 150 STREET,QUEENS,NY,11367",-73.8176653,40.7296723,"70-35 150th st, flushing, ny 11367, usa"
25Q169,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Jennifer Garris,P.S. 169 Bay Terrace,"18-25 212 STREET,QUEENS,NY,11360",-73.77844,40.7823459,"18-25 212th st, flushing, ny 11360, usa"
25Q184,Consultant Program,,.,,,,,,,,IC Phyllis Miner,TBA,P.S. 184 Flushing Manor,"163-15 21 ROAD,QUEENS,NY,11357",-73.7998406,40.7781644,"163-15 21st rd, whitestone, ny 11357, usa"
25Q189,Consultant Program,,.,,,,,,,,Tina Scandul,Tanisha Naughton,J.H.S. 189 Daniel Carter Beard,"144-80 BARCLAY AVENUE,QUEENS,NY,11355",-73.8179087,40.7603435,"144-80 barclay ave, flushing, ny 11355, usa"
25Q193,Consultant Program,,.,,,,,,,,IC Phyllis Miner,TBA,P.S. 193 Alfred J. Kennedy,"152-20 11 AVENUE,QUEENS,NY,11357",-73.8095587,40.7922813,"152-20 11th ave, whitestone, ny 11357, usa"
25Q194,PIP,,.,,,,,,,,,,J.H.S. 194 William Carr,"154-60 17 AVENUE,QUEENS,NY,11357",-73.806977,40.78322,"154-60 17th ave, flushing, ny 11357, usa"
25Q200,Consultant Program,,.,,,,,,,,IC Phyllis Miner,TBA,P.S./M.S. 200 - The Magnet School of Global Studies and Leadership,"70-10 164 STREET,QUEENS,NY,11365",-73.805395,40.7311018,"70-10 164th st, fresh meadows, ny 11365, usa"
25Q201,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,P.S. 201 The Discovery School for Inquiry and Research,"65-11 155 STREET,QUEENS,NY,11367",-73.8131297,40.7363381,"65-11 155th st, flushing, ny 11367, usa"
25Q209,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Jennifer Garris,P.S. 209 Clearview Gardens,"16-10 UTOPIA PARKWAY,QUEENS,NY,11357",-73.7950273,40.7837142,"16-10 utopia pkwy, whitestone, ny 11357, usa"
25Q214,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,P.S. 214 Cadwallader Colden,"31-15 140 STREET,QUEENS,NY,11354",-73.8281459,40.7701459,"31-15 140th st, flushing, ny 11354, usa"
25Q219,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Ghislanie Posy,P.S. 219 Paul Klapper,"144-39 GRAVETT ROAD,QUEENS,NY,11367",-73.8235834,40.7358552,"144-39 gravett rd, flushing, ny 11367, usa"
25Q237,Consultant Program,,.,,,,,,,,Tina Scandul,Linda Saikin,I.S. 237,"46-21 COLDEN STREET,QUEENS,NY,11355",-73.8212311,40.749226,"46-21 colden st, flushing, ny 11355, usa"
25Q242,Consultant Program,,.,,,,,,,,IC Phyllis Miner,TBA,P.S. 242 Leonard P. Stavisky Early Childhood School,"29-66 137 STREET,QUEENS,NY,11354",-73.8320183,40.7697954,"29-66 137th st, flushing, ny 11354, usa"
25Q244,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,The Active Learning Elementary School,"137-20 FRANKLIN AVENUE,QUEENS,NY,11355",-73.8261965,40.7545655,"137-20 franklin ave, flushing, ny 11355, usa"
25Q252,Consultant Program,,.,,,,,,,,Richard Repaci- IC,TBA,"Queens School of Inquiry, The","158-40 76 ROAD,QUEENS,NY,11366",-73.80937,40.724191,"158-40 76th rd, flushing, ny 11366, usa"
25Q263,Consultant Program,,.,,,,,,,,Ayanna McNeill IC,Lachelle Dungee,Flushing International High School,"144-80 BARCLAY AVENUE,QUEENS,NY,11355",-73.8179087,40.7603435,"144-80 barclay ave, flushing, ny 11355, usa"
25Q281,Consultant Program,,.,,,,,,,,Ayanna McNeill IC,Lachelle Dungee,East-West School of International Studies,"46-21 COLDEN STREET,QUEENS,NY,11355",-73.8212311,40.749226,"46-21 colden st, flushing, ny 11355, usa"
25Q285,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,World Journalism Preparatory: A College Board School,"34-65 192 STREET,QUEENS,NY,11358",-73.7896124,40.7650434,"34-65 192nd st, flushing, ny 11358, usa"
25Q379,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Janelle Morris,College Point Collaborative,"12406 14TH AVENUE,QUEENS,NY,11356",-73.8435201,40.7851012,"124-06 14th ave, flushing, ny 11356, usa"
25Q425,PIP,,.,Pending,Child Center of NY,Pending,,,,,,,John Bowne High School,"63-25 MAIN STREET,QUEENS,NY,11367",-73.8239864,40.7383491,"63-25 main st, flushing, ny 11367, usa"
25Q460,Community School,,.,X,Child Center of NY,X,Renewal,,,,,,Flushing High School,"35-01 UNION STREET,QUEENS,NY,11354",-73.8263806,40.7647714,"35-01 union st, flushing, ny 11354, usa"
25Q499,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,"The Queens College School for Math, Science and Technology","148-20 REEVES AVENUE,QUEENS,NY,11367",-73.8202796,40.7383323,"148-20 reeves ave, flushing, ny 11367, usa"
25Q525,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,Townsend Harris High School,"149-11 MELBOURNE AVENUE,QUEENS,NY,11367",-73.8212289,40.7351803,"149-11 melbourne ave, flushing, ny 11367, usa"
25Q540,Consultant Program,,.,,,,,,,,,,Queens Academy High School,"138-11 35 AVENUE,QUEENS,NY,11354",-73.8283306,40.7656135,"138-11 35th ave, flushing, ny 11354, usa"
25Q670,Consultant Program,,.,,,,,,,,Tina Scandul,Kallyope Glotsos,Robert F. Kennedy Community High School,"75-40 PARSONS BOULEVARD,QUEENS,NY,11366",-73.8113254,40.7253501,"75-40 parsons blvd, flushing, ny 11366, usa"
25Q792,Consultant Program,,.,,,,,,,,Jessica McJunkin-Flatts- IC,Celene Izean,North Queens Community High School,"141-25 77TH ROAD,QUEENS,NY,11367",-73.8191658,40.7207994,"14125 77th rd, flushing, ny 11367, usa"
26Q018,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Jennifer Garris,P.S. 018 Winchester,"86-35 235 COURT,QUEENS,NY,11427",-73.732064,40.7320695,"86-35 235th ct, queens village, ny 11427, usa"
26Q031,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Michelle Villacres,P.S. 031 Bayside,"211-45 46 ROAD,QUEENS,NY,11361",-73.7689555,40.7576175,"211-45 46th rd, bayside, ny 11361, usa"
26Q041,Consultant Program,,.,,,,,,,,IC Phyllis Miner,Jennifer Garris,P.S. 041 Crocheron,"214-43 35 AVENUE,QUEENS,NY,11361",-73.7709064,40.7699486,"214-43 35th ave, bayside, ny 11361, usa"
